#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
# Transverse RW dipolar bunch wake, x-plane
# Bellows length has been subtracted from the RW impedance.
# No beta multiplication is applied in this cell.
# Z_perp unit: Ohm/m
#"s / mm"	"W_perp [V/pC/m]"
#------------------------
-7.944500137000	-7.9708153404918e-13
-7.941502212420	-5.6934395289227e-13
-7.938504287840	-4.3649703055074e-13
-7.935506363260	-8.7299406110148e-13
-7.932508438680	-8.5401592933841e-13
-7.929510514100	-1.0248191152061e-12
-7.926512589520	-1.3094910916522e-12
-7.923514664940	-9.6788471991686e-13
-7.920516740360	-7.7810340228610e-13
-7.917518815780	-8.1605966581225e-13
-7.914520891200	-7.4014713875995e-13
-7.911522966620	-7.4014713875995e-13
-7.908525042040	-9.8686285167993e-13
-7.905527117460	-9.4890658815378e-13
-7.902529192880	-1.0437972469692e-12
-7.899531268300	-4.1751889878766e-13
-7.896533343720	-3.0365010820921e-13
-7.893535419140	-3.7956263526151e-13
-7.890537494560	-1.5182505410461e-13
-7.887539569980	-1.3284692234153e-13
-7.884541645400	-3.7956263526151e-14
-7.881543720820	-3.2262823997229e-13
-7.878545796240	-9.1095032462763e-13
-7.875547871660	-4.1751889878766e-13
-7.872549947080	-4.5547516231382e-13
-7.869552022500	-2.0875944939383e-13
-7.866554097920	-3.6058450349844e-13
-7.863556173340	-4.5547516231382e-13
-7.860558248760	-2.4671571291998e-13
-7.857560324180	-1.8978131763076e-13
-7.854562399600	-2.8467197644614e-13
-7.851564475020	-6.0730021641842e-13
-7.848566550440	-3.6058450349844e-13
-7.845568625860	-2.6569384468306e-13
-7.842570701280	-4.5547516231382e-13
-7.839572776700	-2.8467197644614e-13
-7.836574852120	1.8978131763076e-13
-7.833576927540	-4.9343142583997e-13
-7.830579002960	-1.1386879057845e-13
-7.827581078380	-5.6934395289227e-13
-7.824583153800	2.2773758115691e-13
-7.821585229220	-4.9343142583997e-13
-7.818587304640	1.5182505410461e-13
-7.815589380060	1.3284692234153e-13
-7.812591455480	7.5912527052303e-14
-7.809593530900	7.5912527052303e-14
-7.806595606320	-3.7956263526151e-14
-7.803597681740	-2.4671571291998e-13
-7.800599757160	-5.8832208465535e-13
-7.797601832580	-3.4160637173536e-13
-7.794603908000	-7.5912527052303e-14
-7.791605983420	-3.6058450349844e-13
-7.788608058840	-3.7956263526151e-14
-7.785610134260	-4.1751889878766e-13
-7.782612209680	-2.0875944939383e-13
-7.779614285100	0.0000000000000e+00
-7.776616360520	5.6934395289227e-14
-7.773618435940	-1.7080318586768e-13
-7.770620511360	-5.6934395289227e-13
-7.767622586780	-1.7080318586768e-13
-7.764624662200	1.3284692234153e-13
-7.761626737620	-1.8978131763076e-13
-7.758628813040	-2.0875944939383e-13
-7.755630888460	-6.4525647994457e-13
-7.752632963880	2.8467197644614e-13
-7.749635039300	-3.0365010820921e-13
-7.746637114720	1.3284692234153e-13
-7.743639190140	-2.2773758115691e-13
-7.740641265560	1.7080318586768e-13
-7.737643340980	-1.1386879057845e-13
-7.734645416400	-7.5912527052303e-14
-7.731647491820	1.1386879057845e-13
-7.728649567240	-3.7956263526151e-13
-7.725651642660	4.7445329407689e-13
-7.722653718080	-1.8978131763076e-14
-7.719655793500	-5.6934395289227e-13
-7.716657868920	2.4671571291998e-13
-7.713659944340	-1.8978131763076e-13
-7.710662019760	-1.5182505410461e-13
-7.707664095180	-3.9854076702459e-13
-7.704666170600	-1.1386879057845e-13
-7.701668246020	-4.1751889878766e-13
-7.698670321440	-1.8978131763076e-13
-7.695672396860	-1.1386879057845e-13
-7.692674472280	-5.3138768936612e-13
-7.689676547700	-3.6058450349844e-13
-7.686678623120	-6.2627834818150e-13
-7.683680698540	-1.1386879057845e-13
-7.680682773960	2.4671571291998e-13
-7.677684849380	-4.1751889878766e-13
-7.674686924800	2.8467197644614e-13
-7.671689000220	-5.3138768936612e-13
-7.668691075640	-4.1751889878766e-13
-7.665693151060	-8.5401592933841e-13
-7.662695226480	7.5912527052303e-14
-7.659697301900	-6.0730021641842e-13
-7.656699377320	-2.4671571291998e-13
-7.653701452740	-3.9854076702459e-13
-7.650703528160	-1.8978131763076e-14
-7.647705603580	-5.6934395289227e-13
-7.644707679000	-2.0875944939383e-13
-7.641709754420	-7.5912527052303e-13
-7.638711829840	-6.6423461170765e-13
-7.635713905260	-7.4014713875995e-13
-7.632715980680	-5.5036582112919e-13
-7.629718056100	-1.1386879057845e-12
-7.626720131520	-1.1576660375476e-12
-7.623722206940	-1.2905129598891e-12
-7.620724282360	-5.8832208465535e-13
-7.617726357780	-2.8467197644614e-13
-7.614728433200	-5.8832208465535e-13
-7.611730508620	-6.0730021641842e-13
-7.608732584040	-1.4233598822307e-12
-7.605734659460	-1.4233598822307e-12
-7.602736734880	-4.5547516231382e-13
-7.599738810300	-1.8978131763076e-13
-7.596740885720	-5.1240955760304e-13
-7.593742961140	-1.1766441693107e-12
-7.590745036560	-3.4160637173536e-13
-7.587747111980	-8.7299406110148e-13
-7.584749187400	-9.4890658815378e-14
-7.581751262820	-7.7810340228610e-13
-7.578753338240	-3.6058450349844e-13
-7.575755413660	-7.2116900699688e-13
-7.572757489080	-6.2627834818150e-13
-7.569759564500	-8.7299406110148e-13
-7.566761639920	-7.9708153404918e-13
-7.563763715340	-6.4525647994457e-13
-7.560765790760	-9.8686285167993e-13
-7.557767866180	-1.4423380139938e-12
-7.554769941600	-4.3649703055074e-13
-7.551772017020	-1.3854036187045e-12
-7.548774092440	-1.5751849363353e-12
-7.545776167860	-7.7810340228610e-13
-7.542778243280	-7.0219087523380e-13
-7.539780318700	-1.0248191152061e-12
-7.536782394120	-1.1007316422584e-12
-7.533784469540	-1.2715348281261e-12
-7.530786544960	-9.4890658815378e-13
-7.527788620380	-1.1386879057845e-12
-7.524790695800	-1.4233598822307e-12
-7.521792771220	-8.1605966581225e-13
-7.518794846640	-1.1766441693107e-12
-7.515796922060	-6.2627834818150e-13
-7.512798997480	-1.3854036187045e-12
-7.509801072900	-1.0627753787322e-12
-7.506803148320	-6.2627834818150e-13
-7.503805223740	-1.6131411998614e-12
-7.500807299160	-1.4992724092830e-12
-7.497809374580	-6.4525647994457e-13
-7.494811450000	-6.8321274347072e-13
-7.491813525420	-5.1240955760304e-13
-7.488815600840	-4.5547516231382e-13
-7.485817676260	-1.1007316422584e-12
-7.482819751680	-9.6788471991686e-13
-7.479821827100	-1.3474473551784e-12
-7.476823902520	-3.6058450349844e-13
-7.473825977940	-8.7299406110148e-13
-7.470828053360	-8.9197219286456e-13
-7.467830128780	-1.5372286728091e-12
-7.464832204200	-1.1766441693107e-12
-7.461834279620	-7.9708153404918e-13
-7.458836355040	-8.5401592933841e-13
-7.455838430460	-1.6321193316245e-12
-7.452840505880	-1.0058409834430e-12
-7.449842581300	-1.0817535104953e-12
-7.446844656720	-9.4890658815378e-13
-7.443846732140	-1.8598569127814e-12
-7.440848807560	-1.4043817504676e-12
-7.437850882980	-1.1386879057845e-12
-7.434852958400	-7.7810340228610e-13
-7.431855033820	-1.5562068045722e-12
-7.428857109240	7.5912527052303e-14
-7.425859184660	-1.0248191152061e-12
-7.422861260080	-9.8686285167993e-13
-7.419863335500	-9.6788471991686e-13
-7.416865410920	-1.1766441693107e-12
-7.413867486340	-9.2992845639071e-13
-7.410869561760	-9.1095032462763e-13
-7.407871637180	-5.6934395289227e-14
-7.404873712600	-5.8832208465535e-13
-7.401875788020	-7.9708153404918e-13
-7.398877863440	-6.6423461170765e-13
-7.395879938860	-2.2773758115691e-13
-7.392882014280	-1.0627753787322e-12
-7.389884089700	-1.0437972469692e-12
-7.386886165120	-9.6788471991686e-13
-7.383888240540	-5.1240955760304e-13
-7.380890315960	-9.2992845639071e-13
-7.377892391380	-8.3503779757533e-13
-7.374894466800	-5.8832208465535e-13
-7.371896542220	-3.6058450349844e-13
-7.368898617640	-3.6058450349844e-13
-7.365900693060	-1.9167913080706e-12
-7.362902768480	-1.5182505410461e-13
-7.359904843900	3.6058450349844e-13
-7.356906919320	-9.4890658815378e-13
-7.353908994740	-4.5547516231382e-13
-7.350911070160	-1.8978131763076e-14
-7.347913145580	-7.0219087523380e-13
-7.344915221000	-4.5547516231382e-13
-7.341917296420	-7.7810340228610e-13
-7.338919371840	-8.7299406110148e-13
-7.335921447260	-1.4802942775199e-12
-7.332923522680	9.4890658815378e-14
-7.329925598100	-5.1240955760304e-13
-7.326927673520	3.0365010820921e-13
-7.323929748940	-7.2116900699688e-13
-7.320931824360	-6.0730021641842e-13
-7.317933899780	0.0000000000000e+00
-7.314935975200	-1.5182505410461e-13
-7.311938050620	-1.5182505410461e-13
-7.308940126040	-1.8978131763076e-13
-7.305942201460	-4.1751889878766e-13
-7.302944276880	-3.7956263526151e-13
-7.299946352300	-5.1240955760304e-13
-7.296948427720	5.6934395289227e-14
-7.293950503140	-4.1751889878766e-13
-7.290952578560	-3.7956263526151e-14
-7.287954653980	-4.1751889878766e-13
-7.284956729400	-8.5401592933841e-13
-7.281958804820	-7.0219087523380e-13
-7.278960880240	2.4671571291998e-13
-7.275962955660	-6.2627834818150e-13
-7.272965031080	-1.1197097740215e-12
-7.269967106500	-1.1576660375476e-12
-7.266969181920	-5.3138768936612e-13
-7.263971257340	-7.2116900699688e-13
-7.260973332760	1.5182505410461e-13
-7.257975408180	4.1751889878766e-13
-7.254977483600	3.2262823997229e-13
-7.251979559020	-8.9197219286456e-13
-7.248981634440	-7.9708153404918e-13
-7.245983709860	-1.8978131763076e-13
-7.242985785280	6.6423461170765e-13
-7.239987860700	-6.0730021641842e-13
-7.236989936120	-5.8832208465535e-13
-7.233992011540	-2.6569384468306e-13
-7.230994086960	-3.0365010820921e-13
-7.227996162380	-1.5182505410461e-13
-7.224998237800	-3.2262823997229e-13
-7.222000313220	-8.9197219286456e-13
-7.219002388640	-2.2773758115691e-13
-7.216004464060	-2.2773758115691e-13
-7.213006539480	-1.5182505410461e-13
-7.210008614900	-3.0365010820921e-13
-7.207010690320	-1.7080318586768e-13
-7.204012765740	-3.7956263526151e-14
-7.201014841160	-5.5036582112919e-13
-7.198016916580	-4.3649703055074e-13
-7.195018992000	2.8467197644614e-13
-7.192021067420	1.3284692234153e-13
-7.189023142840	3.2262823997229e-13
-7.186025218260	-7.4014713875995e-13
-7.183027293680	-3.2262823997229e-13
-7.180029369100	-4.1751889878766e-13
-7.177031444520	-8.5401592933841e-13
-7.174033519940	-1.1386879057845e-13
-7.171035595360	5.6934395289227e-14
-7.168037670780	-4.5547516231382e-13
-7.165039746200	1.0437972469692e-12
-7.162041821620	-4.1751889878766e-13
-7.159043897040	-7.5912527052303e-14
-7.156045972460	-2.0875944939383e-13
-7.153048047880	-8.3503779757533e-13
-7.150050123300	-1.1576660375476e-12
-7.147052198720	-9.1095032462763e-13
-7.144054274140	-8.5401592933841e-13
-7.141056349560	-7.9708153404918e-13
-7.138058424980	-8.5401592933841e-13
-7.135060500400	-8.3503779757533e-13
-7.132062575820	-1.0248191152061e-12
-7.129064651240	-7.4014713875995e-13
-7.126066726660	-1.3664254869414e-12
-7.123068802080	-1.0817535104953e-12
-7.120070877500	-7.5912527052303e-13
-7.117072952920	-4.7445329407689e-13
-7.114075028340	-7.7810340228610e-13
-7.111077103760	-1.4613161457568e-12
-7.108079179180	-7.7810340228610e-13
-7.105081254600	-7.5912527052303e-13
-7.102083330020	1.8978131763076e-14
-7.099085405440	-7.2116900699688e-13
-7.096087480860	-5.1240955760304e-13
-7.093089556280	9.4890658815378e-14
-7.090091631700	-1.0627753787322e-12
-7.087093707120	-3.4160637173536e-13
-7.084095782540	-1.5182505410461e-13
-7.081097857960	-5.1240955760304e-13
-7.078099933380	-4.9343142583997e-13
-7.075102008800	-5.8832208465535e-13
-7.072104084220	-1.8978131763076e-12
-7.069106159640	-8.9197219286456e-13
-7.066108235060	-1.4423380139938e-12
-7.063110310480	-1.2715348281261e-12
-7.060112385900	-2.8467197644614e-13
-7.057114461320	-1.4423380139938e-12
-7.054116536740	-2.5051133927260e-12
-7.051118612160	9.1095032462763e-13
-7.048120687580	-1.0058409834430e-12
-7.045122763000	-2.4671571291998e-13
-7.042124838420	5.6934395289227e-14
-7.039126913840	-1.3474473551784e-12
-7.036128989260	-2.0875944939383e-13
-7.033131064680	-1.0817535104953e-12
-7.030133140100	-8.7299406110148e-13
-7.027135215520	-5.3138768936612e-13
-7.024137290940	-5.5036582112919e-13
-7.021139366360	-7.5912527052303e-13
-7.018141441780	-9.8686285167993e-13
-7.015143517200	2.8467197644614e-13
-7.012145592620	-1.9167913080706e-12
-7.009147668040	-1.0627753787322e-12
-7.006149743460	-3.6058450349844e-13
-7.003151818880	-8.7299406110148e-13
-7.000153894300	-6.8321274347072e-13
-6.997155969720	7.5912527052303e-14
-6.994158045140	-8.7299406110148e-13
-6.991160120560	1.8978131763076e-14
-6.988162195980	-5.6934395289227e-13
-6.985164271400	-3.9854076702459e-13
-6.982166346820	-4.3649703055074e-13
-6.979168422240	-2.4671571291998e-13
-6.976170497660	-1.1766441693107e-12
-6.973172573080	-1.0058409834430e-12
-6.970174648500	-5.3138768936612e-13
-6.967176723920	-9.4890658815378e-14
-6.964178799340	-9.6788471991686e-13
-6.961180874760	-3.0365010820921e-13
-6.958182950180	1.5182505410461e-13
-6.955185025600	-5.8832208465535e-13
-6.952187101020	-5.3138768936612e-13
-6.949189176440	-1.3284692234153e-13
-6.946191251860	-3.0365010820921e-13
-6.943193327280	-2.4671571291998e-13
-6.940195402700	-4.5547516231382e-13
-6.937197478120	1.3284692234153e-13
-6.934199553540	-9.4890658815378e-14
-6.931201628960	-4.5547516231382e-13
-6.928203704380	-7.5912527052303e-13
-6.925205779800	-2.4671571291998e-13
-6.922207855220	-7.5912527052303e-14
-6.919209930640	-1.7080318586768e-13
-6.916212006060	-1.0627753787322e-12
-6.913214081480	-4.5547516231382e-13
-6.910216156900	-3.7956263526151e-14
-6.907218232320	-1.0248191152061e-12
-6.904220307740	-8.7299406110148e-13
-6.901222383160	-1.0627753787322e-12
-6.898224458580	-9.4890658815378e-14
-6.895226534000	6.6423461170765e-13
-6.892228609420	-1.4802942775199e-12
-6.889230684840	9.6788471991686e-13
-6.886232760260	-2.4671571291998e-13
-6.883234835680	2.6569384468306e-13
-6.880236911100	9.4890658815378e-14
-6.877238986520	-3.6058450349844e-13
-6.874241061940	5.8832208465535e-13
-6.871243137360	-1.8978131763076e-14
-6.868245212780	-1.8978131763076e-14
-6.865247288200	2.2773758115691e-13
-6.862249363620	-1.0627753787322e-12
-6.859251439040	-7.7810340228610e-13
-6.856253514460	-1.4233598822307e-12
-6.853255589880	-2.4671571291998e-13
-6.850257665300	-6.4525647994457e-13
-6.847259740720	6.8321274347072e-13
-6.844261816140	-1.8978131763076e-13
-6.841263891560	-6.8321274347072e-13
-6.838265966980	-1.0627753787322e-12
-6.835268042400	3.7956263526151e-13
-6.832270117820	-2.0875944939383e-13
-6.829272193240	1.8978131763076e-13
-6.826274268660	2.4671571291998e-13
-6.823276344080	-2.4671571291998e-13
-6.820278419500	-1.8978131763076e-13
-6.817280494920	-3.4160637173536e-13
-6.814282570340	-2.8467197644614e-13
-6.811284645760	1.7080318586768e-13
-6.808286721180	-7.2116900699688e-13
-6.805288796600	-9.4890658815378e-13
-6.802290872020	-1.7080318586768e-12
-6.799292947440	-6.2627834818150e-13
-6.796295022860	-9.6788471991686e-13
-6.793297098280	-1.1386879057845e-13
-6.790299173700	-6.0730021641842e-13
-6.787301249120	-1.1386879057845e-13
-6.784303324540	-1.2146004328368e-12
-6.781305399960	3.2262823997229e-13
-6.778307475380	6.8321274347072e-13
-6.775309550800	7.5912527052303e-14
-6.772311626220	1.0058409834430e-12
-6.769313701640	7.5912527052303e-14
-6.766315777060	1.3284692234153e-13
-6.763317852480	1.7080318586768e-13
-6.760319927900	1.8978131763076e-13
-6.757322003320	6.2627834818150e-13
-6.754324078740	2.4671571291998e-13
-6.751326154160	-1.7080318586768e-13
-6.748328229580	-5.8832208465535e-13
-6.745330305000	-9.4890658815378e-14
-6.742332380420	-8.5401592933841e-13
-6.739334455840	-9.4890658815378e-14
-6.736336531260	-2.8467197644614e-13
-6.733338606680	5.6934395289227e-13
-6.730340682100	-6.2627834818150e-13
-6.727342757520	6.8321274347072e-13
-6.724344832940	7.2116900699688e-13
-6.721346908360	3.2262823997229e-13
-6.718348983780	5.5036582112919e-13
-6.715351059200	-9.4890658815378e-14
-6.712353134620	5.5036582112919e-13
-6.709355210040	-3.4160637173536e-13
-6.706357285460	-2.4671571291998e-13
-6.703359360880	-7.9708153404918e-13
-6.700361436300	-4.1751889878766e-13
-6.697363511720	1.1386879057845e-13
-6.694365587140	-2.8467197644614e-13
-6.691367662560	-7.5912527052303e-14
-6.688369737980	-7.5912527052303e-14
-6.685371813400	-5.6934395289227e-14
-6.682373888820	2.4671571291998e-13
-6.679375964240	2.6569384468306e-13
-6.676378039660	-1.3284692234153e-13
-6.673380115080	1.1766441693107e-12
-6.670382190500	7.2116900699688e-13
-6.667384265920	7.2116900699688e-13
-6.664386341340	3.0365010820921e-13
-6.661388416760	7.0219087523380e-13
-6.658390492180	5.3138768936612e-13
-6.655392567600	2.2773758115691e-13
-6.652394643020	1.1386879057845e-13
-6.649396718440	9.4890658815378e-14
-6.646398793860	9.4890658815378e-14
-6.643400869280	-4.9343142583997e-13
-6.640402944700	3.6058450349844e-13
-6.637405020120	-2.2773758115691e-13
-6.634407095540	-1.3284692234153e-13
-6.631409170960	-1.7080318586768e-13
-6.628411246380	-4.1751889878766e-13
-6.625413321800	5.6934395289227e-14
-6.622415397220	-1.7080318586768e-13
-6.619417472640	6.2627834818150e-13
-6.616419548060	4.9343142583997e-13
-6.613421623480	1.4992724092830e-12
-6.610423698900	5.6934395289227e-13
-6.607425774320	6.8321274347072e-13
-6.604427849740	1.8978131763076e-13
-6.601429925160	-2.2773758115691e-13
-6.598432000580	2.2773758115691e-13
-6.595434076000	1.5182505410461e-13
-6.592436151420	-1.5182505410461e-13
-6.589438226840	-8.3503779757533e-13
-6.586440302260	-5.6934395289227e-14
-6.583442377680	9.4890658815378e-14
-6.580444453100	-1.0437972469692e-12
-6.577446528520	-2.0875944939383e-13
-6.574448603940	-3.4160637173536e-13
-6.571450679360	9.4890658815378e-14
-6.568452754780	-1.0248191152061e-12
-6.565454830200	4.5547516231382e-13
-6.562456905620	2.8467197644614e-13
-6.559458981040	3.7956263526151e-13
-6.556461056460	3.9854076702459e-13
-6.553463131880	3.6058450349844e-13
-6.550465207300	8.7299406110148e-13
-6.547467282720	-1.5182505410461e-13
-6.544469358140	-5.6934395289227e-13
-6.541471433560	1.8978131763076e-14
-6.538473508980	7.5912527052303e-14
-6.535475584400	-7.0219087523380e-13
-6.532477659820	-4.9343142583997e-13
-6.529479735240	1.8978131763076e-13
-6.526481810660	-6.4525647994457e-13
-6.523483886080	7.5912527052303e-14
-6.520485961500	-5.3138768936612e-13
-6.517488036920	-3.9854076702459e-13
-6.514490112340	-2.2773758115691e-13
-6.511492187760	9.1095032462763e-13
-6.508494263180	4.1751889878766e-13
-6.505496338600	6.4525647994457e-13
-6.502498414020	9.4890658815378e-13
-6.499500489440	2.2773758115691e-13
-6.496502564860	6.4525647994457e-13
-6.493504640280	3.4160637173536e-13
-6.490506715700	-5.6934395289227e-14
-6.487508791120	-5.8832208465535e-13
-6.484510866540	-3.9854076702459e-13
-6.481512941960	-4.5547516231382e-13
-6.478515017380	-3.6058450349844e-13
-6.475517092800	-3.0365010820921e-13
-6.472519168220	1.8978131763076e-13
-6.469521243640	-4.3649703055074e-13
-6.466523319060	-7.9708153404918e-13
-6.463525394480	-5.3138768936612e-13
-6.460527469900	-7.9708153404918e-13
-6.457529545320	5.8832208465535e-13
-6.454531620740	3.0365010820921e-13
-6.451533696160	1.1576660375476e-12
-6.448535771580	-2.8467197644614e-13
-6.445537847000	9.4890658815378e-14
-6.442539922420	3.6058450349844e-13
-6.439541997840	1.8978131763076e-13
-6.436544073260	5.8832208465535e-13
-6.433546148680	7.2116900699688e-13
-6.430548224100	2.6569384468306e-13
-6.427550299520	-1.8978131763076e-14
-6.424552374940	-2.8467197644614e-13
-6.421554450360	1.3284692234153e-13
-6.418556525780	-3.6058450349844e-13
-6.415558601200	-4.9343142583997e-13
-6.412560676620	0.0000000000000e+00
-6.409562752040	5.6934395289227e-14
-6.406564827460	-5.5036582112919e-13
-6.403566902880	1.1386879057845e-12
-6.400568978300	7.0219087523380e-13
-6.397571053720	5.1240955760304e-13
-6.394573129140	3.6058450349844e-13
-6.391575204560	3.6058450349844e-13
-6.388577279980	8.3503779757533e-13
-6.385579355400	-1.5182505410461e-13
-6.382581430820	-1.8978131763076e-13
-6.379583506240	-5.6934395289227e-14
-6.376585581660	-1.8978131763076e-14
-6.373587657080	-2.6569384468306e-13
-6.370589732500	-6.8321274347072e-13
-6.367591807920	-1.7080318586768e-13
-6.364593883340	-5.6934395289227e-13
-6.361595958760	1.8978131763076e-14
-6.358598034180	-1.1386879057845e-13
-6.355600109600	-1.3284692234153e-13
-6.352602185020	0.0000000000000e+00
-6.349604260440	9.4890658815378e-13
-6.346606335860	-3.6058450349844e-13
-6.343608411280	1.5182505410461e-13
-6.340610486700	3.7956263526151e-14
-6.337612562120	5.5036582112919e-13
-6.334614637540	7.5912527052303e-14
-6.331616712960	-5.1240955760304e-13
-6.328618788380	-8.1605966581225e-13
-6.325620863800	2.0875944939383e-13
-6.322622939220	-3.9854076702459e-13
-6.319625014640	-4.9343142583997e-13
-6.316627090060	-2.0875944939383e-13
-6.313629165480	-7.0219087523380e-13
