#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
# Beta-weighted transverse dipolar bunch wake, x-plane
# beta_factor is dimensionless: sum(beta_i/<beta>)
# Z_perp unit: Ohm/m
#"s / mm"	"W_perp_beta [V/pC/m]"
#------------------------
8.094396366000	3.4336852855506e+02
8.124375611800	3.4190352990157e+02
8.154354857600	3.4036342105220e+02
8.184334103400	3.3874777288298e+02
8.214313349200	3.3705623562645e+02
8.244292595000	3.3528853903343e+02
8.274271840800	3.3344449245986e+02
8.304251086600	3.3152398487896e+02
8.334230332400	3.2952698481875e+02
8.364209578200	3.2745354022552e+02
8.394188824000	3.2530377825335e+02
8.424168069800	3.2307790498034e+02
8.454147315600	3.2077620505187e+02
8.484126561400	3.1839904125162e+02
8.514105807200	3.1594685400089e+02
8.544085053000	3.1342016078693e+02
8.574064298800	3.1081955552099e+02
8.604043544600	3.0814570782706e+02
8.634022790400	3.0539936226196e+02
8.664002036200	3.0258133746791e+02
8.693981282000	2.9969252525837e+02
8.723960527800	2.9673388963847e+02
8.753939773600	2.9370646576080e+02
8.783919019400	2.9061135881805e+02
8.813898265200	2.8744974287345e+02
8.843877511000	2.8422285963040e+02
8.873856756800	2.8093201714262e+02
8.903836002600	2.7757858846613e+02
8.933815248400	2.7416401025445e+02
8.963794494200	2.7068978129854e+02
8.993773740000	2.6715746101300e+02
9.023752985800	2.6356866786999e+02
9.053732231600	2.5992507778250e+02
9.083711477400	2.5622842243862e+02
9.113690723200	2.5248048758851e+02
9.143669969000	2.4868311128567e+02
9.173649214800	2.4483818208434e+02
9.203628460600	2.4094763719478e+02
9.233607706400	2.3701346059825e+02
9.263586952200	2.3303768112355e+02
9.293566198000	2.2902237048687e+02
9.323545443800	2.2496964129706e+02
9.353524689600	2.2088164502803e+02
9.383503935400	2.1676056996035e+02
9.413483181200	2.1260863909400e+02
9.443462427000	2.0842810803424e+02
9.473441672800	2.0422126285255e+02
9.503420918600	1.9999041792483e+02
9.533400164400	1.9573791374869e+02
9.563379410200	1.9146611474202e+02
9.593358656000	1.8717740702490e+02
9.623337901800	1.8287419618679e+02
9.653317147600	1.7855890504126e+02
9.683296393400	1.7423397137015e+02
9.713275639200	1.6990184565947e+02
9.743254885000	1.6556498882884e+02
9.773234130800	1.6122586995687e+02
9.803213376600	1.5688696400431e+02
9.833192622400	1.5255074953717e+02
9.863171868200	1.4821970645187e+02
9.893151114000	1.4389631370446e+02
9.923130359800	1.3958304704602e+02
9.953109605600	1.3528237676617e+02
9.983088851400	1.3099676544686e+02
10.013068097200	1.2672866572837e+02
10.043047343000	1.2248051808950e+02
10.073026588800	1.1825474864401e+02
10.103005834600	1.1405376695521e+02
10.132985080400	1.0987996387064e+02
10.162964326200	1.0573570937875e+02
10.192943572000	1.0162335048951e+02
10.222922817800	9.7545209140750e+01
10.252902063600	9.3503580132111e+01
10.282881309400	8.9500729088351e+01
10.312860555200	8.5538890453839e+01
10.342839801000	8.1620265519927e+01
10.372819046800	7.7747020486915e+01
10.402798292600	7.3921284562268e+01
10.432777538400	7.0145148096723e+01
10.462756784200	6.6420660759858e+01
10.492736030000	6.2749829756675e+01
10.522715275800	5.9134618086712e+01
10.552694521600	5.5576942847120e+01
10.582673767400	5.2078673581162e+01
10.612653013200	4.8641630673462e+01
10.642632259000	4.5267583793368e+01
10.672611504800	4.1958250387685e+01
10.702590750600	3.8715294224016e+01
10.732569996400	3.5540323985890e+01
10.762549242200	3.2434891920812e+01
