#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / mm"	"Z [Real Part]"
#------------------------
6.020000000000	-2.5430937282829e+02
6.050000000000	-2.7102448730518e+02
6.080000000000	-2.8754260078848e+02
6.110000000000	-3.0385437881155e+02
6.140000000000	-3.1995070247232e+02
6.170000000000	-3.3582267444372e+02
6.200000000000	-3.5146162475443e+02
6.230000000000	-3.6685911633599e+02
6.260000000000	-3.8200695033331e+02
6.290000000000	-3.9689717117546e+02
6.320000000000	-4.1152207140416e+02
6.350000000000	-4.2587419625807e+02
6.380000000000	-4.3994634801088e+02
6.410000000000	-4.5373159006215e+02
6.440000000000	-4.6722325077981e+02
6.470000000000	-4.8041492709373e+02
6.500000000000	-4.9330048784003e+02
6.530000000000	-5.0587407685595e+02
6.560000000000	-5.1813011582522e+02
6.590000000000	-5.3006330687389e+02
6.620000000000	-5.4166863491658e+02
6.650000000000	-5.5294136975301e+02
6.680000000000	-5.6387706791446e+02
6.710000000000	-5.7447157425988e+02
6.740000000000	-5.8472102332099e+02
6.770000000000	-5.9462184039579e+02
6.800000000000	-6.0417074238981e+02
6.830000000000	-6.1336473840469e+02
6.860000000000	-6.2220113007343e+02
6.890000000000	-6.3067751164243e+02
6.920000000000	-6.3879176980044e+02
6.950000000000	-6.4654208325526e+02
6.980000000000	-6.5392692205926e+02
7.010000000000	-6.6094504668585e+02
7.040000000000	-6.6759550685908e+02
7.070000000000	-6.7387764013946e+02
7.100000000000	-6.7979107026953e+02
7.130000000000	-6.8533570528300e+02
7.160000000000	-6.9051173538186e+02
7.190000000000	-6.9531963058561e+02
7.220000000000	-6.9976013815746e+02
7.250000000000	-7.0383427981153e+02
7.280000000000	-7.0754334870586e+02
7.310000000000	-7.1088890622482e+02
7.340000000000	-7.1387277855532e+02
7.370000000000	-7.1649705305999e+02
7.400000000000	-7.1876407445119e+02
7.430000000000	-7.2067644076884e+02
7.460000000000	-7.2223699916558e+02
7.490000000000	-7.2344884150246e+02
7.520000000000	-7.2431529975882e+02
7.550000000000	-7.2483994126007e+02
7.580000000000	-7.2502656372775e+02
7.610000000000	-7.2487919015656e+02
7.640000000000	-7.2440206352345e+02
7.670000000000	-7.2359964133492e+02
7.700000000000	-7.2247659001839e+02
7.730000000000	-7.2103777916483e+02
7.760000000000	-7.1928827562944e+02
7.790000000000	-7.1723333749795e+02
7.820000000000	-7.1487840792602e+02
7.850000000000	-7.1222910885914e+02
7.880000000000	-7.0929123464064e+02
7.910000000000	-7.0607074551465e+02
7.940000000000	-7.0257376103110e+02
7.970000000000	-6.9880655335920e+02
8.000000000000	-6.9477554051543e+02
8.030000000000	-6.9048727951193e+02
8.060000000000	-6.8594845943076e+02
